name	count	percent_male	percent_female
johndaniel	89	1	0
johnathyn	83	1	0
johaun	13	1	0
johansel	24	1	0
joevani	28	1	0
joedy	195	0.9230769230769231	0.07692307692307693
joeanthony	268	1	0
joanel	5	1	0
joandy	77	1	0
jlynn	713	0.08976157082748948	0.9102384291725105
jionny	28	1	0
jimal	15	1	0
jiles	588	1	0
jihan	592	0.08614864864864864	0.9138513513513513
jiair	28	1	0
jhovani	132	1	0
jhoel	60	1	0
jheremy	57	1	0
jhamere	10	1	0
jhaiden	33	1	0
jhael	21	1	0
jexton	5	1	0
jeton	35	1	0
jessiel	11	1	0
jesco	5	1	0
jeryn	187	0.6737967914438503	0.32620320855614976
jersiah	25	1	0
jerrin	489	0.967280163599182	0.032719836400818
jerquan	40	1	0
jeromiah	56	1	0
jerold	7396	1	0
jerison	27	1	0
jerin	589	0.9083191850594228	0.09168081494057725
jeremian	69	1	0
jerelle	199	0.9396984924623115	0.06030150753768844
jeran	490	0.9836734693877551	0.0163265306122449
jenzel	11	1	0
jensin	5	1	0
jensiel	5	1	0
jemiah	286	0.34615384615384615	0.6538461538461539
jefren	18	1	0
jeffri	50	1	0
jedriel	5	1	0
jedrek	152	1	0
jediael	23	1	0
jazeel	5	1	0
jayze	15	1	0
jaysten	57	1	0
jaysson	15	1	0
jayseon	44	1	0
jayr	100	1	0
jaymarion	72	1	0
jaymari	85	1	0
jaylian	10	1	0
jayleon	70	1	0
jaylee	5937	0.01549604177193869	0.9845039582280614
jaydien	155	1	0
jayco	29	1	0
jaycieon	23	1	0
jaycian	12	1	0
jayanth	130	1	0
jaxxyn	10	1	0
jaxsten	20	1	0
jaxn	34	1	0
jaxcyn	5	1	0
javontay	300	1	0
javarri	61	1	0
javanni	73	1	0
jatin	286	1	0
jaterrion	41	1	0
jassir	29	1	0
jasser	41	1	0
jassen	266	1	0
jasian	11	1	0
jashad	77	1	0
jasek	12	1	0
jaryd	754	1	0
jaryan	77	1	0
jarrad	1897	1	0
jarome	220	1	0
jaquinton	29	1	0
jaquinn	45	1	0
jaquincy	19	1	0
jaquay	532	0.706766917293233	0.2932330827067669
jaquavion	401	1	0
jaquari	179	1	0
jaquai	38	1	0
janzel	17	1	0
janxiel	5	1	0
janniel	5	1	0
jangelo	10	1	0
janek	16	1	0
jammal	287	1	0
jamile	428	0.5233644859813084	0.4766355140186916
jamesmichael	344	1	0
jamen	593	1	0
jameire	60	1	0
jamarkus	557	1	0
jamareon	236	1	0
jama	1623	0.04374614910659273	0.9562538508934073
jaleon	34	1	0
jaleek	33	1	0
jaksen	59	1	0
jakorey	157	1	0
jakoda	30	1	0
jakhy	5	1	0
jakarion	32	1	0
jakarie	112	1	0
jaiyce	5	1	0
jaithan	42	1	0
jainil	30	1	0
jailon	257	1	0
jaikob	77	1	0
jahzion	50	1	0
jahsiyah	5	1	0
jahsire	11	1	0
jahshua	107	1	0
jahriel	10	1	0
jahree	71	1	0
jahmiere	53	1	0
jahlee	5	1	0
jahfari	60	1	0
jahcere	35	1	0
jahcari	23	1	0
jahaven	16	1	0
jaharri	15	1	0
jahai	11	1	0
jaffar	31	1	0
jaevien	11	1	0
jaevian	92	1	0
jaeven	73	1	0
jaeshawn	143	1	0
jadhiel	10	1	0
jadeyn	682	0.06304985337243402	0.9369501466275659
jadein	23	1	0
jacsen	33	1	0
jaco	35	1	0
jackman	38	1	0
jacayden	43	1	0
jabreel	94	1	0
jabraylen	31	1	0
jabori	170	1	0
jabdiel	22	1	0
jabarie	229	1	0
izziah	26	1	0
izyaan	5	1	0
izsak	55	1	0
izhar	40	1	0
izell	677	0.9748892171344166	0.025110782865583457
izeiah	44	1	0
izayha	17	1	0
izavier	15	1	0
izair	39	1	0
izai	42	1	0
izach	53	1	0
ives	37	1	0
ivaniel	5	1	0
itiel	35	1	0
ithan	99	1	0
isse	18	1	0
issaiah	426	1	0
isileli	23	1	0
isias	20	1	0
ishmeal	294	1	0
isan	12	1	0
isam	239	1	0
isaian	10	1	0
isahi	139	1	0
ireland	4919	0.037202683472250454	0.9627973165277496
ioseph	5	1	0
iori	74	1	0
ioane	81	1	0
inez	68198	0.013827384967301093	0.9861726150326989
indra	674	0.04451038575667656	0.9554896142433235
imre	117	1	0
imrane	18	1	0
ikeem	320	1	0
ichigo	10	1	0
ibhan	5	1	0
iago	58	1	0
hyder	77	1	0
huzaifah	32	1	0
hussam	182	1	0
hudeyfi	5	1	0
hudayfi	5	1	0
hudaifa	5	1	0
hristo	24	1	0
hrehaan	11	1	0
hossam	34	1	0
hopper	18	1	0
hope	85458	0.005780617379297433	0.9942193826207025
honour	149	0.16778523489932887	0.8322147651006712
holy	78	0.0641025641025641	0.9358974358974359
holter	11	1	0
holbrook	5	1	0
hiyan	5	1	0
hixon	11	1	0
hilder	31	0.16129032258064516	0.8387096774193549
hikeem	110	1	0
hickson	5	1	0
hezron	23	1	0
hezeki	20	1	0
hervey	1119	1	0
hernando	748	1	0
henos	29	1	0
hennessy	1060	0.04150943396226415	0.9584905660377359
hendrex	5	1	0
hemingway	5	1	0
haziq	10	1	0
hayz	10	1	0
hayaan	5	1	0
havyn	646	0.07430340557275542	0.9256965944272446
haston	119	1	0
hastin	53	1	0
hassiel	10	1	0
hassaan	99	1	0
harvest	393	0.49872773536895676	0.5012722646310432
harveer	32	1	0
harshiv	11	1	0
harshit	41	1	0
harshil	203	1	0
harshaan	57	1	0
harker	5	1	0
harison	51	1	0
hardin	788	1	0
hardik	29	1	0
haran	32	1	0
haoxuan	13	1	0
haochen	10	1	0
hanzalah	5	1	0
hannes	37	1	0
haneesh	5	1	0
hamse	37	1	0
halim	178	1	0
hakiem	78	1	0
hakeim	34	1	0
haji	70	1	0
haizen	11	1	0
hairo	85	1	0
haile	993	0.19838872104733132	0.8016112789526687
haigen	18	1	0
haddox	5	1	0
haben	51	0.803921568627451	0.19607843137254902
gurtej	49	1	0
grigoriy	19	1	0
greyton	5	1	0
greylon	5	1	0
gregori	83	1	0
graysin	52	1	0
graylen	75	1	0
graylan	33	1	0
graydin	11	1	0
graycin	74	0.44594594594594594	0.5540540540540541
granville	5467	1	0
granite	72	1	0
graisen	33	1	0
grafton	977	1	0
graeden	72	1	0
graecyn	48	0.10416666666666667	0.8958333333333334
gradey	28	1	0
grabiel	621	1	0
govinda	32	1	0
goliath	5	1	0
godson	43	1	0
godfred	18	1	0
god	16	1	0
glynn	5351	0.9220706410016819	0.07792935899831807
given	42	1	0
gilmar	122	1	0
giavanni	286	0.32517482517482516	0.6748251748251748
giankarlo	55	1	0
ghian	5	1	0
gevorg	65	1	0
gavon	415	1	0
gavinn	129	1	0
garvey	250	1	0
garv	82	1	0
garcia	459	0.9215686274509803	0.0784313725490196
garang	25	1	0
galloway	10	1	0
galaxy	132	0.03787878787878788	0.9621212121212122
gahel	75	1	0
gaebriel	20	1	0
gadsden	14	1	0
gadriel	5	1	0
gadi	5	1	0
gaddiel	144	1	0
gabrian	132	1	0
gabel	22	1	0
fyodor	40	1	0
fynnigan	5	1	0
fynnegan	5	1	0
furious	96	1	0
freylin	5	1	0
fredis	176	1	0
frederico	1023	1	0
freddrick	1154	1	0
fraser	441	1	0
franciszek	58	1	0
forever	273	0.040293040293040296	0.9597069597069597
forbes	198	1	0
flex	5	1	0
firman	193	1	0
finland	5	1	0
fineas	43	1	0
filipe	384	1	0
ferman	1353	1	0
fennec	5	1	0
fender	44	1	0
faysal	182	1	0
fawwaz	28	1	0
favor	330	0.18787878787878787	0.8121212121212121
farzan	25	1	0
farren	850	0.31058823529411766	0.6894117647058824
fariz	10	1	0
fardin	41	1	0
farah	4786	0.01880484747179273	0.9811951525282073
famous	136	1	0
falon	1915	0.04073107049608355	0.9592689295039164
fallou	83	1	0
faaiz	19	1	0
ezri	577	0.14211438474870017	0.8578856152512998
eziel	22	1	0
ezechiel	106	1	0
ezayah	10	1	0
ezaiah	38	1	0
eyram	16	0.3125	0.6875
eylan	16	1	0
eyasu	45	1	0
eyas	14	1	0
evion	17	1	0
evens	222	1	0
eulises	296	1	0
ethin	286	1	0
estevon	94	1	0
esteven	708	1	0
esnaider	5	1	0
esley	279	0.9605734767025089	0.03942652329749104
esias	120	1	0
eshin	5	1	0
eshawn	144	1	0
esben	32	1	0
erza	77	0.2727272727272727	0.7272727272727273
eryck	164	1	0
ermis	5	1	0
ermin	157	1	0
eries	5	1	0
erfan	11	1	0
erdi	25	1	0
enri	17	1	0
enock	45	1	0
enki	5	1	0
england	158	0.10759493670886076	0.8924050632911392
enea	5	1	0
enam	11	1	0
emyr	16	1	0
emrah	95	1	0
emonte	133	1	0
emmiliano	10	1	0
emmery	589	0.04074702886247878	0.9592529711375212
emmanual	428	1	0
emeryk	10	1	0
emerich	10	1	0
emeri	1061	0.04995287464655985	0.9500471253534402
elyott	5	1	0
eloi	22	1	0
elmar	307	0.9348534201954397	0.06514657980456026
elli	2085	0.010551558752997603	0.9894484412470024
ellet	5	1	0
elizabeth	1616108	0.0031928559229952454	0.9968071440770048
elison	51	0.7843137254901961	0.21568627450980393
elisey	29	1	0
elior	49	1	0
elikai	10	1	0
elijames	5	1	0
elijaah	29	1	0
elii	32	1	0
elic	70	1	0
eliason	16	1	0
eliana	28900	0.0009342560553633218	0.9990657439446367
elhadj	136	1	0
eldridge	5156	1	0
ekrem	29	1	0
ekamjeet	5	1	0
ejaz	15	1	0
eirnin	5	1	0
eiji	37	1	0
ehitan	5	1	0
ehab	383	1	0
efthimios	21	1	0
eeyan	5	1	0
edyn	745	0.09798657718120805	0.9020134228187919
edvardo	310	1	0
edrei	78	1	0
edonis	5	1	0
eddrick	315	1	0
eaven	98	1	0
eaton	81	1	0
eathen	351	1	0
dysen	83	1	0
dymond	1870	0.040641711229946524	0.9593582887700535
dyce	11	1	0
dyan	1870	0.03529411764705882	0.9647058823529412
dwyane	1149	1	0
dvonte	414	1	0
duvall	77	1	0
durham	228	1	0
dreyton	262	1	0
dresyn	5	1	0
drayvin	51	1	0
draycen	43	1	0
dragan	246	1	0
drace	41	1	0
doroteo	676	1	0
dorin	165	0.8727272727272727	0.12727272727272726
donye	343	0.749271137026239	0.25072886297376096
donyae	502	0.5896414342629482	0.4103585657370518
dontavis	359	1	0
dontai	173	1	0
donn	6589	0.9905903779025649	0.009409622097435118
doniel	378	0.9814814814814815	0.018518518518518517
domnick	417	1	0
dom	246	1	0
doel	25	1	0
dmauri	51	1	0
dkari	38	1	0
djimon	243	0.9547325102880658	0.04526748971193416
divyesh	33	1	0
divij	10	1	0
dishawn	201	1	0
dimitris	447	1	0
dilen	40	1	0
diland	23	1	0
dhiren	85	1	0
dheeraj	65	1	0
dhanush	90	1	0
deyvi	74	1	0
deyren	5	1	0
dewane	508	1	0
devarsh	13	1	0
deva	912	0.017543859649122806	0.9824561403508771
detric	425	0.9882352941176471	0.011764705882352941
desiderio	559	1	0
deshan	254	0.952755905511811	0.047244094488188976
deryck	526	1	0
dervin	157	1	0
derryck	219	1	0
dermot	437	1	0
deontrae	180	1	0
deo	199	1	0
denson	421	1	0
deni	752	0.1901595744680851	0.8098404255319149
denari	37	0.8648648648648649	0.13513513513513514
demone	482	1	0
demetrick	695	1	0
demere	76	1	0
demarrio	191	1	0
demarqus	63	1	0
demarea	219	1	0
delroy	1378	1	0
delaney	34112	0.03212945590994371	0.9678705440900562
dekota	970	0.7402061855670103	0.2597938144329897
dekendrick	187	1	0
dejohn	400	1	0
dejay	106	1	0
dejan	323	0.9597523219814241	0.04024767801857585
deigo	216	1	0
deason	15	1	0
deantre	207	1	0
deane	4016	0.6752988047808764	0.3247011952191235
dayven	102	1	0
dayjon	42	1	0
daycen	30	1	0
day	263	0.49429657794676807	0.5057034220532319
daxen	45	1	0
daxel	5	1	0
dawon	546	1	0
daviyon	220	1	0
davione	261	0.9578544061302682	0.0421455938697318
davidlee	168	1	0
davidalexander	19	1	0
davell	275	1	0
davarius	308	1	0
dauntae	62	1	0
dashun	482	1	0
dasan	505	1	0
dartanyan	71	1	0
dartanian	198	1	0
darnel	1032	0.9515503875968992	0.04844961240310078
dariush	116	1	0
dariell	39	0.7435897435897436	0.2564102564102564
danuel	285	0.9824561403508771	0.017543859649122806
dannyray	5	1	0
dannon	573	0.8394415357766143	0.16055846422338568
danish	345	1	0
danile	195	0.9743589743589743	0.02564102564102564
dang	304	0.9802631578947368	0.019736842105263157
danel	465	0.6838709677419355	0.3161290322580645
daneel	16	1	0
danarius	121	1	0
damori	10	1	0
damont	326	1	0
damoney	57	1	0
damonei	5	1	0
damitri	38	1	0
damire	56	1	0
dameion	869	1	0
damein	1022	1	0
damean	463	1	0
damascus	93	1	0
damariay	5	1	0
damareon	139	1	0
daly	293	0.1296928327645051	0.8703071672354948
daltyn	286	1	0
dalten	332	1	0
dalessandro	152	1	0
dakarion	10	1	0
daine	591	0.4957698815566836	0.5042301184433164
daimen	291	1	0
daeson	38	1	0
daegen	66	1	0
cypher	32	1	0
curry	1573	0.9459631277813096	0.0540368722186904
culley	80	1	0
cristofher	100	1	0
cristhofer	56	1	0
cristan	363	0.44077134986225897	0.559228650137741
crist	753	1	0
creyton	11	1	0
crayson	11	1	0
courtlan	28	1	0
cotter	45	1	0
corwyn	435	1	0
corvus	16	1	0
corlin	17	1	0
corleone	101	1	0
coreon	84	1	0
cordaryl	181	1	0
cordai	94	1	0
conroy	245	1	0
compton	56	1	0
coleden	17	1	0
colburn	169	1	0
colbey	543	0.9484346224677717	0.05156537753222836
colbe	119	0.9495798319327731	0.05042016806722689
coehn	16	1	0
coe	132	1	0
codee	441	0.5804988662131519	0.41950113378684806
coburn	193	1	0
cobin	180	1	0
coalton	132	1	0
clem	4319	0.9874971058115305	0.012502894188469553
clayborn	736	1	0
clash	5	1	0
cinsere	61	0.9180327868852459	0.08196721311475409
cin	10	1	0
christopherjose	22	1	0
christopherjame	97	1	0
christophe	4545	1	0
christof	59	1	0
christianjames	136	1	0
chrisangel	85	1	0
chozen	34	1	0
chistopher	1424	1	0
chinua	15	1	0
chinonso	78	1	0
chino	112	1	0
chima	264	1	0
chigozie	126	0.9523809523809523	0.047619047619047616
chiemeka	20	1	0
chiedozie	22	1	0
chidiebube	11	1	0
chidera	507	0.32938856015779094	0.6706114398422091
chesney	2087	0.05797795879252515	0.9420220412074748
cherokee	2669	0.12439115773698015	0.8756088422630198
chengyu	5	1	0
chaynce	40	1	0
chavis	858	1	0
chaun	438	0.9748858447488584	0.02511415525114155
chanoch	72	1	0
channon	1093	0.33302836230558097	0.666971637694419
channer	22	1	0
chane	444	0.7117117117117117	0.2882882882882883
chananya	76	1	0
chambers	15	1	0
chamar	224	1	0
chaitanya	149	1	0
cazden	15	1	0
caylum	33	1	0
caylor	170	0.5176470588235295	0.4823529411764706
caylon	243	0.9506172839506173	0.04938271604938271
caydyn	64	1	0
cavani	18	1	0
cavalli	46	1	0
cathan	92	1	0
cathal	40	1	0
catarino	1626	1	0
casius	20	1	0
carvell	175	1	0
cartez	394	1	0
carterlee	5	1	0
carper	5	1	0
carmyne	41	1	0
carlens	10	1	0
carion	22	1	0
cardon	51	1	0
camp	57	1	0
camar	137	1	0
calvyn	80	1	0
calob	722	1	0
calebjames	5	1	0
caldwell	544	1	0
calden	59	1	0
calahan	158	1	0
caimen	41	1	0
cailen	397	0.5188916876574308	0.4811083123425693
cadarius	372	1	0
bulmaro	297	1	0
bukhari	22	1	0
bucky	995	1	0
brysyn	75	1	0
brysun	52	1	0
bryse	156	0.9615384615384616	0.038461538461538464
brynn	20733	0.015627260888438722	0.9843727391115613
brynden	254	1	0
bryken	19	1	0
bryen	413	1	0
brydan	140	1	0
bryceon	15	1	0
bruk	48	1	0
brox	38	1	0
broox	70	1	0
bronxton	21	1	0
bronner	22	1	0
bronco	60	1	0
brolin	75	1	0
brodin	117	1	0
brint	54	1	0
brextin	5	1	0
brettly	16	1	0
brennus	5	1	0
brennin	207	1	0
bremen	5	1	0
breiden	20	1	0
brecker	19	1	0
brayven	15	1	0
braylenn	16	0.6875	0.3125
brayce	5	1	0
brantleigh	68	0.07352941176470588	0.9264705882352942
brannick	10	1	0
brannen	364	1	0
brandell	97	0.9381443298969072	0.061855670103092786
bradey	708	0.9872881355932204	0.012711864406779662
braddox	27	1	0
bourne	11	1	0
bosten	85	1	0
bond	190	0.968421052631579	0.031578947368421054
bolden	55	1	0
bodhin	30	1	0
bocephus	40	1	0
blin	5	1	0
binh	515	0.9262135922330097	0.07378640776699029
bilol	5	1	0
bhuvan	36	1	0
beto	53	1	0
bertrand	3948	1	0
berny	50	1	0
bernhard	1650	1	0
berklee	453	0.011037527593818985	0.9889624724061811
berk	216	1	0
berenger	10	1	0
berel	94	1	0
bentlei	48	0.5416666666666666	0.4583333333333333
benjerman	116	1	0
benen	66	1	0
benecio	64	1	0
bendrick	5	1	0
bemnet	62	0.46774193548387094	0.532258064516129
bekim	150	1	0
beckum	33	1	0
beckley	15	0.3333333333333333	0.6666666666666666
beckette	10	0.5	0.5
baylan	31	1	0
baxton	33	1	0
basir	132	1	0
basem	100	1	0
baruc	65	1	0
barton	9295	1	0
barnett	1280	0.9953125	0.0046875
barker	16	1	0
banjamin	291	1	0
bailee	12755	0.017326538612308897	0.9826734613876911
baiden	46	1	0
baelfire	5	1	0
bachir	22	1	0
baby	11854	0.5097013666272988	0.4902986333727012
azmir	20	1	0
azeriah	54	0.18518518518518517	0.8148148148148148
azeez	73	1	0
azavion	126	1	0
azarya	67	0.22388059701492538	0.7761194029850746
azariyah	515	0.019417475728155338	0.9805825242718447
azar	49	1	0
azaad	5	1	0
ayoola	10	0.5	0.5
ayodele	334	0.7065868263473054	0.2934131736526946
aylen	570	0.07719298245614035	0.9228070175438596
ayanle	16	1	0
axiom	5	1	0
awad	109	1	0
avyon	82	1	0
avrey	583	0.451114922813036	0.548885077186964
avneesh	30	1	0
avitaj	5	1	0
avier	68	1	0
avedis	68	1	0
avante	740	0.9486486486486486	0.051351351351351354
auri	284	0.0528169014084507	0.9471830985915493
aureus	5	1	0
auren	95	0.5789473684210527	0.42105263157894735
aureliano	553	1	0
aukai	46	1	0
audin	10	1	0
auburn	1689	0.4055654233274127	0.5944345766725874
atzel	140	1	0
atilano	167	1	0
atiksh	45	1	0
aswin	5	1	0
astyn	48	0.5	0.5
astraeus	5	1	0
astor	298	1	0
asil	15	0.6666666666666666	0.3333333333333333
ashok	251	1	0
ashanti	12053	0.06313780801460217	0.9368621919853978
aseda	15	0.6666666666666666	0.3333333333333333
aryo	10	1	0
aryes	11	1	0
aryaman	222	1	0
arvell	392	1	0
arthas	10	1	0
arshveer	10	1	0
arrius	10	1	0
arrion	329	0.7598784194528876	0.24012158054711247
arrian	102	0.7941176470588235	0.20588235294117646
aroldo	110	1	0
arne	2782	1	0
armor	22	1	0
arlon	1382	1	0
arles	201	0.9701492537313433	0.029850746268656716
arlando	532	1	0
ariq	95	1	0
arihan	23	1	0
arha	5	1	0
arfan	34	1	0
ardon	72	1	0
arbin	24	1	0
araya	2010	0.0024875621890547263	0.9975124378109452
aragon	62	1	0
arael	63	1	0
aous	10	1	0
anuar	202	1	0
antonious	281	1	0
antonin	64	1	0
antolin	129	1	0
antavius	227	1	0
anna	881714	0.003091705473656991	0.996908294526343
ankit	767	1	0
anikin	68	1	0
anias	184	0.8695652173913043	0.13043478260869565
angelos	230	1	0
anes	108	1	0
anees	52	1	0
aneek	13	1	0
andros	87	1	0
andoni	129	1	0
andersson	59	1	0
andel	17	1	0
ancil	1095	1	0
anania	16	1	0
amorian	5	1	0
amol	232	1	0
amner	38	1	0
ammanuel	43	1	0
amittai	5	1	0
amirjon	17	1	0
amillion	232	0.33620689655172414	0.6637931034482759
amill	5	1	0
amery	491	0.1710794297352342	0.8289205702647657
ameere	5	1	0
amedeo	607	1	0
amazing	121	0.04132231404958678	0.9586776859504132
amaya	25100	0.0006772908366533864	0.9993227091633466
amaro	83	1	0
amalio	142	1	0
amajae	5	1	0
amaad	55	1	0
alvah	1862	0.9613319011815252	0.03866809881847476
altin	114	1	0
alrick	127	1	0
alois	2649	0.9297848244620611	0.07021517553793885
alo	13	1	0
allex	243	0.7078189300411523	0.29218106995884774
aliyah	33440	0.000986842105263158	0.9990131578947369
alireza	216	1	0
alioune	128	1	0
alik	282	0.9822695035460993	0.01773049645390071
alijha	54	0.7962962962962963	0.2037037037037037
alice	554472	0.003491610036214633	0.9965083899637853
alic	206	1	0
alian	48	1	0
alhassan	138	1	0
algernon	980	1	0
alexx	551	0.6388384754990926	0.36116152450090744
aleph	50	0.9	0.1
aleix	5	1	0
alecsander	240	1	0
aldren	21	1	0
aldan	165	1	0
albino	1659	1	0
alayna	23510	0.0002126754572522331	0.9997873245427478
alaki	22	1	0
aksil	5	1	0
akshith	49	1	0
akorede	5	1	0
akilan	27	1	0
akia	1615	0.05820433436532508	0.9417956656346749
akhilleus	11	1	0
aker	5	1	0
akain	5	1	0
akachukwu	5	1	0
ajmal	58	1	0
ajang	5	1	0
aidrik	25	1	0
aideen	136	0.2867647058823529	0.7132352941176471
ahzir	26	1	0
ahzab	5	1	0
ahmire	23	1	0
ahlijah	46	1	0
ahkari	5	1	0
agostino	522	1	0
agape	65	0.23076923076923078	0.7692307692307693
afa	5	1	0
aeyden	13	1	0
aedon	133	1	0
adyant	21	1	0
adwaith	10	1	0
adryian	5	1	0
admire	56	0.08928571428571429	0.9107142857142857
adib	198	1	0
adhvaith	28	1	0
adhiraj	11	1	0
adewale	142	1	0
adeel	288	1	0
adedeji	48	1	0
adarious	29	1	0
adarien	20	1	0
adar	84	0.6666666666666666	0.3333333333333333
achyuth	24	1	0
achyut	49	1	0
acesyn	16	1	0
acelin	118	0.8389830508474576	0.16101694915254236
abubacarr	20	1	0
abraam	47	1	0
abidan	15	1	0
abhyuday	5	1	0
abhijay	95	1	0
aben	22	1	0
abdurraheem	22	1	0
abdurahmon	5	1	0
abdulrazaq	5	1	0
abdulmohsen	16	1	0
abdulla	408	1	0
abdulkhaliq	5	1	0
abdulhamid	51	1	0
abdisamad	23	1	0
abdirashid	27	1	0
abba	40	0.85	0.15
abas	65	1	0
aaydan	11	1	0
aavi	17	1	0
aavash	5	1	0
aaryon	15	1	0
aaronjames	100	1	0
aaradhy	5	1	0
aamil	22	1	0
aaliyah	74799	0.0011898554793513282	0.9988101445206486
aagam	13	1	0
aadin	117	1	0
aadhavan	24	1	0
zyvon	6	1	0
zyran	26	1	0
zymeir	97	1	0
zyien	66	0.8181818181818182	0.18181818181818182
zvi	557	1	0
zurich	42	1	0
ziyang	16	1	0
zikora	22	0.7272727272727273	0.2727272727272727
ziair	135	1	0
zi	111	0.4864864864864865	0.5135135135135135
zeyden	21	1	0
zerick	155	1	0
zender	6	1	0
zenden	6	1	0
zaviar	25	1	0
zavery	51	0.9019607843137255	0.09803921568627451
zaroon	14	1	0
zaraan	6	1	0
zandyr	70	1	0
zamarii	6	1	0
zakhari	77	0.935064935064935	0.06493506493506493
zakariye	129	1	0
zaide	218	0.5642201834862385	0.43577981651376146
zaiah	164	0.4329268292682927	0.5670731707317073
zadrien	11	1	0
zadin	88	1	0
zadian	22	1	0
zacharee	102	0.9509803921568627	0.049019607843137254
zacarri	17	1	0
yunior	238	1	0
yugan	6	1	0
ysmael	169	1	0
youcef	61	1	0
yosuf	23	1	0
yossef	107	1	0
yosif	30	1	0
yorick	44	1	0
yordany	24	1	0
yonason	30	1	0
yonas	304	1	0
yeremy	43	1	0
yendriel	6	1	0
yefim	6	1	0
yeabsira	18	1	0
yavin	40	1	0
yashas	92	1	0
yanky	60	1	0
yancarlos	131	1	0
yamari	141	0.07801418439716312	0.9219858156028369
yaden	56	1	0
yad	6	1	0
xzaiden	18	1	0
xyon	69	0.8985507246376812	0.10144927536231885
xiomar	54	1	0
xhavier	12	1	0
xayvier	70	1	0
xavius	180	1	0
xaven	38	1	0
xamir	11	1	0
woody	4138	0.9975833736104398	0.002416626389560174
woodley	187	1	0
wise	53	1	0
winsten	6	1	0
wills	23	1	0
willoughby	223	0.9192825112107623	0.08071748878923767
wilberth	70	1	0
whelan	11	1	0
weslyn	136	0.16176470588235295	0.8382352941176471
wensley	12	1	0
webster	4340	1	0
waymon	4710	1	0
waylyn	49	0.8979591836734694	0.10204081632653061
waverly	3440	0.5656976744186046	0.43430232558139537
waris	44	1	0
wardell	4305	0.9916376306620209	0.008362369337979094
wale	29	1	0
vyncent	58	1	0
vladyslav	17	1	0
vishaan	6	1	0
vinay	1061	1	0
vihas	21	1	0
vignesh	252	1	0
vidyut	35	1	0
victoriano	1333	1	0
victoria	473138	0.0026038914650693876	0.9973961085349307
vicenzo	32	1	0
vergil	1878	0.9701810436634718	0.029818956336528223
vedat	12	1	0
vedaant	36	1	0
vasisht	6	1	0
vasily	63	1	0
vasili	131	1	0
vasco	440	1	0
varik	6	1	0
vahin	36	1	0
uyiosa	11	1	0
ukiah	86	0.9302325581395349	0.06976744186046512
uilliam	11	1	0
udochukwu	6	1	0
