name	count	percent_male	percent_female
jerin	589	90.83191850594228	9.168081494057725
jeremian	69	100	0
jerelle	199	93.96984924623115	6.030150753768844
jeran	490	98.36734693877551	1.6326530612244898
jenzel	11	100	0
jensin	5	100	0
jensiel	5	100	0
jemiah	286	34.61538461538461	65.38461538461539
jefren	18	100	0
jeffri	50	100	0
jedriel	5	100	0
jedrek	152	100	0
jediael	23	100	0
jazeel	5	100	0
jayze	15	100	0
jaysten	57	100	0
jaysson	15	100	0
jayseon	44	100	0
jayr	100	100	0
jaymarion	72	100	0
jaymari	85	100	0
jaylian	10	100	0
jayleon	70	100	0
jaylee	5937	1.5496041771938691	98.45039582280613
jaydien	155	100	0
jayco	29	100	0
jaycieon	23	100	0
jaycian	12	100	0
jayanth	130	100	0
jaxxyn	10	100	0
jaxsten	20	100	0
jaxn	34	100	0
jaxcyn	5	100	0
javontay	300	100	0
javarri	61	100	0
javanni	73	100	0
jatin	286	100	0
jaterrion	41	100	0
jassir	29	100	0
jasser	41	100	0
jassen	266	100	0
jasian	11	100	0
jashad	77	100	0
jasek	12	100	0
jaryd	754	100	0
jaryan	77	100	0
jarrad	1897	100	0
jarome	220	100	0
jaquinton	29	100	0
jaquinn	45	100	0
jaquincy	19	100	0
jaquay	532	70.67669172932331	29.32330827067669
jaquavion	401	100	0
jaquari	179	100	0
jaquai	38	100	0
janzel	17	100	0
janxiel	5	100	0
janniel	5	100	0
jangelo	10	100	0
janek	16	100	0
jammal	287	100	0
jamile	428	52.336448598130836	47.66355140186916
jamesmichael	344	100	0
jamen	593	100	0
jameire	60	100	0
jamarkus	557	100	0
jamareon	236	100	0
jama	1623	4.3746149106592735	95.62538508934072
jaleon	34	100	0
jaleek	33	100	0
jaksen	59	100	0
jakorey	157	100	0
jakoda	30	100	0
jakhy	5	100	0
jakarion	32	100	0
jakarie	112	100	0
jaiyce	5	100	0
jaithan	42	100	0
jainil	30	100	0
jailon	257	100	0
jaikob	77	100	0
jahzion	50	100	0
jahsiyah	5	100	0
jahsire	11	100	0
jahshua	107	100	0
jahriel	10	100	0
jahree	71	100	0
jahmiere	53	100	0
jahlee	5	100	0
jahfari	60	100	0
jahcere	35	100	0
jahcari	23	100	0
jahaven	16	100	0
jaharri	15	100	0
jahai	11	100	0
jaffar	31	100	0
jaevien	11	100	0
jaevian	92	100	0
jaeven	73	100	0
jaeshawn	143	100	0
jadhiel	10	100	0
jadeyn	682	6.3049853372434015	93.69501466275659
jadein	23	100	0
jacsen	33	100	0
jaco	35	100	0
jackman	38	100	0
jacayden	43	100	0
jabreel	94	100	0
jabraylen	31	100	0
jabori	170	100	0
jabdiel	22	100	0
jabarie	229	100	0
izziah	26	100	0
izyaan	5	100	0
izsak	55	100	0
izhar	40	100	0
izell	677	97.48892171344166	2.511078286558346
izeiah	44	100	0
izayha	17	100	0
izavier	15	100	0
izair	39	100	0
izai	42	100	0
izach	53	100	0
ives	37	100	0
ivaniel	5	100	0
itiel	35	100	0
ithan	99	100	0
isse	18	100	0
issaiah	426	100	0
isileli	23	100	0
isias	20	100	0
ishmeal	294	100	0
isan	12	100	0
isam	239	100	0
isaian	10	100	0
isahi	139	100	0
ireland	4919	3.7202683472250455	96.27973165277496
ioseph	5	100	0
iori	74	100	0
ioane	81	100	0
inez	68198	1.3827384967301093	98.61726150326989
indra	674	4.451038575667656	95.54896142433235
imre	117	100	0
imrane	18	100	0
ikeem	320	100	0
ichigo	10	100	0
ibhan	5	100	0
iago	58	100	0
hyder	77	100	0
huzaifah	32	100	0
hussam	182	100	0
hudeyfi	5	100	0
hudayfi	5	100	0
hudaifa	5	100	0
hristo	24	100	0
hrehaan	11	100	0
hossam	34	100	0
hopper	18	100	0
hope	85458	0.5780617379297432	99.42193826207026
honour	149	16.778523489932887	83.22147651006712
holy	78	6.41025641025641	93.58974358974359
holter	11	100	0
holbrook	5	100	0
hiyan	5	100	0
hixon	11	100	0
hilder	31	16.129032258064516	83.87096774193549
hikeem	110	100	0
hickson	5	100	0
hezron	23	100	0
hezeki	20	100	0
hervey	1119	100	0
hernando	748	100	0
henos	29	100	0
hennessy	1060	4.150943396226415	95.84905660377359
hendrex	5	100	0
hemingway	5	100	0
haziq	10	100	0
hayz	10	100	0
hayaan	5	100	0
havyn	646	7.430340557275541	92.56965944272446
haston	119	100	0
hastin	53	100	0
hassiel	10	100	0
hassaan	99	100	0
harvest	393	49.87277353689568	50.12722646310432
harveer	32	100	0
harshiv	11	100	0
harshit	41	100	0
harshil	203	100	0
harshaan	57	100	0
harker	5	100	0
harison	51	100	0
hardin	788	100	0
hardik	29	100	0
haran	32	100	0
haoxuan	13	100	0
haochen	10	100	0
hanzalah	5	100	0
hannes	37	100	0
haneesh	5	100	0
hamse	37	100	0
halim	178	100	0
hakiem	78	100	0
hakeim	34	100	0
haji	70	100	0
haizen	11	100	0
hairo	85	100	0
haile	993	19.83887210473313	80.16112789526687
haigen	18	100	0
haddox	5	100	0
haben	51	80.3921568627451	19.607843137254903
gurtej	49	100	0
grigoriy	19	100	0
greyton	5	100	0
greylon	5	100	0
gregori	83	100	0
graysin	52	100	0
graylen	75	100	0
graylan	33	100	0
graydin	11	100	0
graycin	74	44.5945945945946	55.4054054054054
granville	5467	100	0
granite	72	100	0
graisen	33	100	0
grafton	977	100	0
graeden	72	100	0
graecyn	48	10.416666666666668	89.58333333333334
gradey	28	100	0
grabiel	621	100	0
govinda	32	100	0
goliath	5	100	0
godson	43	100	0
godfred	18	100	0
god	16	100	0
glynn	5351	92.2070641001682	7.792935899831807
given	42	100	0
gilmar	122	100	0
giavanni	286	32.51748251748251	67.48251748251748
giankarlo	55	100	0
ghian	5	100	0
gevorg	65	100	0
gavon	415	100	0
gavinn	129	100	0
garvey	250	100	0
garv	82	100	0
garcia	459	92.15686274509804	7.8431372549019605
garang	25	100	0
galloway	10	100	0
galaxy	132	3.787878787878788	96.21212121212122
gahel	75	100	0
gaebriel	20	100	0
gadsden	14	100	0
gadriel	5	100	0
gadi	5	100	0
gaddiel	144	100	0
gabrian	132	100	0
gabel	22	100	0
fyodor	40	100	0
fynnigan	5	100	0
fynnegan	5	100	0
furious	96	100	0
freylin	5	100	0
fredis	176	100	0
frederico	1023	100	0
freddrick	1154	100	0
fraser	441	100	0
franciszek	58	100	0
forever	273	4.029304029304029	95.97069597069597
forbes	198	100	0
flex	5	100	0
firman	193	100	0
finland	5	100	0
fineas	43	100	0
filipe	384	100	0
ferman	1353	100	0
fennec	5	100	0
fender	44	100	0
faysal	182	100	0
fawwaz	28	100	0
favor	330	18.787878787878785	81.21212121212122
farzan	25	100	0
farren	850	31.058823529411768	68.94117647058823
fariz	10	100	0
fardin	41	100	0
farah	4786	1.880484747179273	98.11951525282073
famous	136	100	0
falon	1915	4.073107049608355	95.92689295039165
fallou	83	100	0
faaiz	19	100	0
ezri	577	14.211438474870016	85.78856152512998
eziel	22	100	0
ezechiel	106	100	0
ezayah	10	100	0
ezaiah	38	100	0
eyram	16	31.25	68.75
eylan	16	100	0
eyasu	45	100	0
eyas	14	100	0
evion	17	100	0
evens	222	100	0
eulises	296	100	0
ethin	286	100	0
estevon	94	100	0
esteven	708	100	0
esnaider	5	100	0
esley	279	96.05734767025089	3.942652329749104
esias	120	100	0
eshin	5	100	0
eshawn	144	100	0
esben	32	100	0
erza	77	27.27272727272727	72.72727272727273
eryck	164	100	0
ermis	5	100	0
ermin	157	100	0
eries	5	100	0
erfan	11	100	0
erdi	25	100	0
enri	17	100	0
enock	45	100	0
enki	5	100	0
england	158	10.759493670886076	89.24050632911393
enea	5	100	0
enam	11	100	0
emyr	16	100	0
emrah	95	100	0
emonte	133	100	0
emmiliano	10	100	0
emmery	589	4.074702886247878	95.92529711375212
emmanual	428	100	0
emeryk	10	100	0
emerich	10	100	0
emeri	1061	4.995287464655985	95.00471253534401
elyott	5	100	0
eloi	22	100	0
elmar	307	93.48534201954396	6.514657980456026
elli	2085	1.0551558752997603	98.94484412470024
ellet	5	100	0
elizabeth	1616108	0.3192855922995245	99.68071440770048
elison	51	78.43137254901961	21.568627450980394
elisey	29	100	0
elior	49	100	0
elikai	10	100	0
elijames	5	100	0
elijaah	29	100	0
elii	32	100	0
elic	70	100	0
eliason	16	100	0
eliana	28900	0.09342560553633218	99.90657439446366
elhadj	136	100	0
eldridge	5156	100	0
ekrem	29	100	0
ekamjeet	5	100	0
ejaz	15	100	0
eirnin	5	100	0
eiji	37	100	0
ehitan	5	100	0
ehab	383	100	0
efthimios	21	100	0
eeyan	5	100	0
edyn	745	9.798657718120806	90.20134228187919
edvardo	310	100	0
edrei	78	100	0
edonis	5	100	0
eddrick	315	100	0
eaven	98	100	0
eaton	81	100	0
eathen	351	100	0
dysen	83	100	0
dymond	1870	4.064171122994653	95.93582887700535
dyce	11	100	0
dyan	1870	3.5294117647058822	96.47058823529412
dwyane	1149	100	0
dvonte	414	100	0
duvall	77	100	0
durham	228	100	0
dreyton	262	100	0
dresyn	5	100	0
drayvin	51	100	0
draycen	43	100	0
dragan	246	100	0
drace	41	100	0
doroteo	676	100	0
dorin	165	87.27272727272727	12.727272727272727
donye	343	74.9271137026239	25.072886297376094
donyae	502	58.964143426294825	41.03585657370518
dontavis	359	100	0
dontai	173	100	0
donn	6589	99.05903779025648	0.9409622097435119
doniel	378	98.14814814814815	1.8518518518518516
domnick	417	100	0
dom	246	100	0
doel	25	100	0
dmauri	51	100	0
dkari	38	100	0
djimon	243	95.47325102880659	4.526748971193416
divyesh	33	100	0
divij	10	100	0
dishawn	201	100	0
dimitris	447	100	0
dilen	40	100	0
diland	23	100	0
dhiren	85	100	0
dheeraj	65	100	0
dhanush	90	100	0
deyvi	74	100	0
deyren	5	100	0
dewane	508	100	0
devarsh	13	100	0
deva	912	1.7543859649122806	98.24561403508771
detric	425	98.82352941176471	1.1764705882352942
desiderio	559	100	0
deshan	254	95.2755905511811	4.724409448818897
deryck	526	100	0
dervin	157	100	0
derryck	219	100	0
dermot	437	100	0
deontrae	180	100	0
deo	199	100	0
denson	421	100	0
deni	752	19.01595744680851	80.9840425531915
denari	37	86.48648648648648	13.513513513513514
demone	482	100	0
demetrick	695	100	0
demere	76	100	0
demarrio	191	100	0
demarqus	63	100	0
demarea	219	100	0
delroy	1378	100	0
delaney	34112	3.212945590994371	96.78705440900562
dekota	970	74.02061855670104	25.979381443298973
dekendrick	187	100	0
dejohn	400	100	0
dejay	106	100	0
dejan	323	95.97523219814241	4.024767801857585
deigo	216	100	0
deason	15	100	0
deantre	207	100	0
deane	4016	67.52988047808765	32.47011952191235
dayven	102	100	0
dayjon	42	100	0
daycen	30	100	0
day	263	49.42965779467681	50.57034220532319
daxen	45	100	0
daxel	5	100	0
dawon	546	100	0
daviyon	220	100	0
davione	261	95.78544061302682	4.21455938697318
davidlee	168	100	0
davidalexander	19	100	0
davell	275	100	0
davarius	308	100	0
dauntae	62	100	0
dashun	482	100	0
dasan	505	100	0
dartanyan	71	100	0
dartanian	198	100	0
darnel	1032	95.15503875968993	4.844961240310078
dariush	116	100	0
dariell	39	74.35897435897436	25.64102564102564
danuel	285	98.24561403508771	1.7543859649122806
dannyray	5	100	0
dannon	573	83.94415357766142	16.05584642233857
danish	345	100	0
danile	195	97.43589743589743	2.564102564102564
dang	304	98.02631578947368	1.9736842105263157
danel	465	68.38709677419355	31.61290322580645
daneel	16	100	0
danarius	121	100	0
damori	10	100	0
damont	326	100	0
damoney	57	100	0
damonei	5	100	0
damitri	38	100	0
damire	56	100	0
dameion	869	100	0
damein	1022	100	0
damean	463	100	0
damascus	93	100	0
damariay	5	100	0
damareon	139	100	0
daly	293	12.969283276450511	87.03071672354949
daltyn	286	100	0
dalten	332	100	0
dalessandro	152	100	0
dakarion	10	100	0
daine	591	49.57698815566836	50.42301184433165
daimen	291	100	0
daeson	38	100	0
daegen	66	100	0
cypher	32	100	0
curry	1573	94.59631277813097	5.40368722186904
culley	80	100	0
cristofher	100	100	0
cristhofer	56	100	0
cristan	363	44.0771349862259	55.9228650137741
crist	753	100	0
creyton	11	100	0
crayson	11	100	0
courtlan	28	100	0
cotter	45	100	0
corwyn	435	100	0
corvus	16	100	0
corlin	17	100	0
corleone	101	100	0
coreon	84	100	0
cordaryl	181	100	0
cordai	94	100	0
conroy	245	100	0
compton	56	100	0
coleden	17	100	0
colburn	169	100	0
colbey	543	94.84346224677716	5.156537753222836
colbe	119	94.9579831932773	5.042016806722689
coehn	16	100	0
coe	132	100	0
codee	441	58.049886621315196	41.950113378684804
coburn	193	100	0
cobin	180	100	0
coalton	132	100	0
clem	4319	98.74971058115305	1.2502894188469553
clayborn	736	100	0
clash	5	100	0
cinsere	61	91.80327868852459	8.19672131147541
cin	10	100	0
christopherjose	22	100	0
christopherjame	97	100	0
christophe	4545	100	0
christof	59	100	0
christianjames	136	100	0
chrisangel	85	100	0
chozen	34	100	0
chistopher	1424	100	0
chinua	15	100	0
chinonso	78	100	0
chino	112	100	0
chima	264	100	0
chigozie	126	95.23809523809523	4.761904761904762
chiemeka	20	100	0
chiedozie	22	100	0
chidiebube	11	100	0
chidera	507	32.938856015779095	67.0611439842209
chesney	2087	5.797795879252515	94.20220412074748
cherokee	2669	12.439115773698015	87.56088422630198
chengyu	5	100	0
chaynce	40	100	0
chavis	858	100	0
chaun	438	97.48858447488584	2.5114155251141552
chanoch	72	100	0
channon	1093	33.3028362305581	66.6971637694419
channer	22	100	0
chane	444	71.17117117117117	28.82882882882883
chananya	76	100	0
chambers	15	100	0
chamar	224	100	0
chaitanya	149	100	0
cazden	15	100	0
caylum	33	100	0
caylor	170	51.76470588235295	48.23529411764706
caylon	243	95.06172839506173	4.938271604938271
caydyn	64	100	0
cavani	18	100	0
cavalli	46	100	0
cathan	92	100	0
cathal	40	100	0
catarino	1626	100	0
casius	20	100	0
carvell	175	100	0
cartez	394	100	0
carterlee	5	100	0
carper	5	100	0
carmyne	41	100	0
carlens	10	100	0
carion	22	100	0
cardon	51	100	0
camp	57	100	0
camar	137	100	0
calvyn	80	100	0
calob	722	100	0
calebjames	5	100	0
caldwell	544	100	0
calden	59	100	0
calahan	158	100	0
caimen	41	100	0
cailen	397	51.88916876574308	48.11083123425693
cadarius	372	100	0
bulmaro	297	100	0
bukhari	22	100	0
bucky	995	100	0
brysyn	75	100	0
brysun	52	100	0
bryse	156	96.15384615384616	3.8461538461538463
brynn	20733	1.5627260888438723	98.43727391115613
brynden	254	100	0
bryken	19	100	0
bryen	413	100	0
brydan	140	100	0
bryceon	15	100	0
bruk	48	100	0
brox	38	100	0
broox	70	100	0
bronxton	21	100	0
bronner	22	100	0
bronco	60	100	0
brolin	75	100	0
brodin	117	100	0
brint	54	100	0
brextin	5	100	0
brettly	16	100	0
brennus	5	100	0
brennin	207	100	0
bremen	5	100	0
breiden	20	100	0
brecker	19	100	0
brayven	15	100	0
braylenn	16	68.75	31.25
brayce	5	100	0
brantleigh	68	7.352941176470589	92.64705882352942
brannick	10	100	0
brannen	364	100	0
brandell	97	93.81443298969072	6.185567010309279
bradey	708	98.72881355932203	1.2711864406779663
braddox	27	100	0
bourne	11	100	0
bosten	85	100	0
bond	190	96.84210526315789	3.1578947368421053
bolden	55	100	0
bodhin	30	100	0
bocephus	40	100	0
blin	5	100	0
binh	515	92.62135922330097	7.3786407766990285
bilol	5	100	0
bhuvan	36	100	0
beto	53	100	0
bertrand	3948	100	0
berny	50	100	0
bernhard	1650	100	0
berklee	453	1.1037527593818985	98.89624724061811
berk	216	100	0
berenger	10	100	0
berel	94	100	0
bentlei	48	54.166666666666664	45.83333333333333
benjerman	116	100	0
benen	66	100	0
benecio	64	100	0
bendrick	5	100	0
bemnet	62	46.774193548387096	53.2258064516129
bekim	150	100	0
beckum	33	100	0
beckley	15	33.33333333333333	66.66666666666666
beckette	10	50	50
baylan	31	100	0
baxton	33	100	0
basir	132	100	0
basem	100	100	0
baruc	65	100	0
barton	9295	100	0
barnett	1280	99.53125	0.46875
barker	16	100	0
banjamin	291	100	0
bailee	12755	1.7326538612308897	98.26734613876911
baiden	46	100	0
baelfire	5	100	0
bachir	22	100	0
baby	11854	50.97013666272988	49.02986333727012
azmir	20	100	0
azeriah	54	18.51851851851852	81.48148148148148
azeez	73	100	0
azavion	126	100	0
azarya	67	22.388059701492537	77.61194029850746
azariyah	515	1.9417475728155338	98.05825242718447
azar	49	100	0
azaad	5	100	0
ayoola	10	50	50
ayodele	334	70.65868263473054	29.34131736526946
aylen	570	7.719298245614035	92.28070175438596
ayanle	16	100	0
axiom	5	100	0
awad	109	100	0
avyon	82	100	0
avrey	583	45.1114922813036	54.8885077186964
avneesh	30	100	0
avitaj	5	100	0
avier	68	100	0
avedis	68	100	0
avante	740	94.86486486486486	5.135135135135135
auri	284	5.28169014084507	94.71830985915493
aureus	5	100	0
auren	95	57.89473684210527	42.10526315789473
aureliano	553	100	0
aukai	46	100	0
audin	10	100	0
auburn	1689	40.556542332741266	59.443457667258734
atzel	140	100	0
atilano	167	100	0
atiksh	45	100	0
aswin	5	100	0
astyn	48	50	50
astraeus	5	100	0
astor	298	100	0
asil	15	66.66666666666666	33.33333333333333
ashok	251	100	0
ashanti	12053	6.313780801460217	93.68621919853977
aseda	15	66.66666666666666	33.33333333333333
aryo	10	100	0
aryes	11	100	0
aryaman	222	100	0
arvell	392	100	0
arthas	10	100	0
arshveer	10	100	0
arrius	10	100	0
arrion	329	75.98784194528876	24.012158054711247
arrian	102	79.41176470588235	20.588235294117645
aroldo	110	100	0
arne	2782	100	0
armor	22	100	0
arlon	1382	100	0
arles	201	97.01492537313433	2.9850746268656714
arlando	532	100	0
ariq	95	100	0
arihan	23	100	0
arha	5	100	0
arfan	34	100	0
ardon	72	100	0
arbin	24	100	0
araya	2010	0.24875621890547264	99.75124378109453
aragon	62	100	0
arael	63	100	0
aous	10	100	0
anuar	202	100	0
antonious	281	100	0
antonin	64	100	0
antolin	129	100	0
antavius	227	100	0
anna	881714	0.3091705473656991	99.6908294526343
ankit	767	100	0
anikin	68	100	0
anias	184	86.95652173913044	13.043478260869565
angelos	230	100	0
anes	108	100	0
anees	52	100	0
aneek	13	100	0
andros	87	100	0
andoni	129	100	0
andersson	59	100	0
andel	17	100	0
ancil	1095	100	0
anania	16	100	0
amorian	5	100	0
amol	232	100	0
amner	38	100	0
ammanuel	43	100	0
amittai	5	100	0
amirjon	17	100	0
amillion	232	33.62068965517241	66.37931034482759
amill	5	100	0
amery	491	17.10794297352342	82.89205702647658
ameere	5	100	0
amedeo	607	100	0
amazing	121	4.132231404958678	95.86776859504133
amaya	25100	0.06772908366533864	99.93227091633466
amaro	83	100	0
amalio	142	100	0
amajae	5	100	0
amaad	55	100	0
alvah	1862	96.13319011815253	3.866809881847476
altin	114	100	0
alrick	127	100	0
alois	2649	92.97848244620612	7.021517553793885
alo	13	100	0
allex	243	70.78189300411523	29.218106995884774
aliyah	33440	0.09868421052631579	99.90131578947368
alireza	216	100	0
alioune	128	100	0
alik	282	98.22695035460993	1.773049645390071
alijha	54	79.62962962962963	20.37037037037037
alice	554472	0.3491610036214633	99.65083899637854
alic	206	100	0
alian	48	100	0
alhassan	138	100	0
algernon	980	100	0
alexx	551	63.883847549909255	36.116152450090745
aleph	50	90	10
aleix	5	100	0
alecsander	240	100	0
aldren	21	100	0
aldan	165	100	0
albino	1659	100	0
alayna	23510	0.02126754572522331	99.97873245427478
alaki	22	100	0
aksil	5	100	0
akshith	49	100	0
akorede	5	100	0
akilan	27	100	0
akia	1615	5.820433436532508	94.17956656346749
akhilleus	11	100	0
aker	5	100	0
akain	5	100	0
akachukwu	5	100	0
ajmal	58	100	0
ajang	5	100	0
aidrik	25	100	0
aideen	136	28.676470588235293	71.32352941176471
ahzir	26	100	0
ahzab	5	100	0
ahmire	23	100	0
ahlijah	46	100	0
ahkari	5	100	0
agostino	522	100	0
agape	65	23.076923076923077	76.92307692307693
afa	5	100	0
aeyden	13	100	0
aedon	133	100	0
adyant	21	100	0
adwaith	10	100	0
adryian	5	100	0
admire	56	8.928571428571429	91.07142857142857
adib	198	100	0
adhvaith	28	100	0
adhiraj	11	100	0
adewale	142	100	0
adeel	288	100	0
adedeji	48	100	0
adarious	29	100	0
adarien	20	100	0
adar	84	66.66666666666666	33.33333333333333
achyuth	24	100	0
achyut	49	100	0
acesyn	16	100	0
acelin	118	83.89830508474576	16.101694915254235
abubacarr	20	100	0
abraam	47	100	0
abidan	15	100	0
abhyuday	5	100	0
abhijay	95	100	0
aben	22	100	0
abdurraheem	22	100	0
abdurahmon	5	100	0
abdulrazaq	5	100	0
abdulmohsen	16	100	0
abdulla	408	100	0
abdulkhaliq	5	100	0
abdulhamid	51	100	0
abdisamad	23	100	0
abdirashid	27	100	0
abba	40	85	15
abas	65	100	0
aaydan	11	100	0
aavi	17	100	0
aavash	5	100	0
aaryon	15	100	0
aaronjames	100	100	0
aaradhy	5	100	0
aamil	22	100	0
aaliyah	74799	0.11898554793513283	99.88101445206486
aagam	13	100	0
